# WavLow(micr), WavUpp(micr), WavC(micr), BinnedNoise(ppm), Npix
3.818597768658989366e+00 3.828284823718743457e+00 3.825055805365491945e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.828284823718743457e+00 3.837971878778497548e+00 3.831513842071994969e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.837971878778497548e+00 3.850887952191503594e+00 3.844429915485000571e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.850887952191503594e+00 3.860575007251257684e+00 3.857345988898006173e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.860575007251257684e+00 3.870262062311011775e+00 3.863804025604509196e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.870262062311011775e+00 3.883178135724017377e+00 3.876720099017514354e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.883178135724017377e+00 3.892865190783771467e+00 3.889636172430520400e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.892865190783771467e+00 3.902552245843526002e+00 3.896094209137022979e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.902552245843526002e+00 3.912239300903280093e+00 3.909010282550028581e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.912239300903280093e+00 3.921926355963034183e+00 3.915468319256531604e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.921926355963034183e+00 3.934842429376039785e+00 3.928384392669536762e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.934842429376039785e+00 3.944529484435793876e+00 3.941300466082542808e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.944529484435793876e+00 3.954216539495548410e+00 3.947758502789045387e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.954216539495548410e+00 3.963903594555302501e+00 3.960674576202050989e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.963903594555302501e+00 3.973590649615056591e+00 3.967132612908554012e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.973590649615056591e+00 3.983277704674810682e+00 3.980048686321559170e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.983277704674810682e+00 3.992964759734564772e+00 3.986506723028062193e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.992964759734564772e+00 4.005880833147569930e+00 3.999422796441067796e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.005880833147569930e+00 4.015567888207324465e+00 4.012338869854072954e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.015567888207324465e+00 4.025254943267079000e+00 4.018796906560575977e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.025254943267079000e+00 4.034941998326832646e+00 4.031712979973581135e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.034941998326832646e+00 4.044629053386587181e+00 4.038171016680084158e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.044629053386587181e+00 4.054316108446341715e+00 4.051087090093090204e+00 1.000000000000000000e+01 1.000000000000000000e+00
4.054316108446341715e+00 4.064003163506095362e+00 4.057545126799592339e+00 1.006834471705304068e+01 1.000000000000000000e+00
4.064003163506095362e+00 4.073690218565849896e+00 4.070461200212598385e+00 1.015789258052039301e+01 1.000000000000000000e+00
4.073690218565849896e+00 4.083377273625604431e+00 4.076919236919101408e+00 1.020025037908872001e+01 1.000000000000000000e+00
4.083377273625604431e+00 4.093064328685358078e+00 4.089835310332106566e+00 1.023541688482512058e+01 1.000000000000000000e+00
4.093064328685358078e+00 4.102751383745111724e+00 4.096293347038609589e+00 1.026848872486145936e+01 1.000000000000000000e+00
4.102751383745111724e+00 4.112438438804866259e+00 4.109209420451614747e+00 1.030992966933234989e+01 1.000000000000000000e+00
4.112438438804866259e+00 4.122125493864620793e+00 4.115667457158117770e+00 1.034597945314271783e+01 1.000000000000000000e+00
4.122125493864620793e+00 4.135041567277626839e+00 4.128583530571123816e+00 1.037594020239037462e+01 1.000000000000000000e+00
4.135041567277626839e+00 4.144728622337380486e+00 4.141499603984128974e+00 1.043219513665922982e+01 1.000000000000000000e+00
4.144728622337380486e+00 4.154415677397134132e+00 4.147957640690631997e+00 1.054134915612923784e+01 1.000000000000000000e+00
4.154415677397134132e+00 4.164102732456888667e+00 4.160873714103637155e+00 1.070579013210079999e+01 1.000000000000000000e+00
4.164102732456888667e+00 4.173789787516643202e+00 4.167331750810140178e+00 1.089398103960787800e+01 1.000000000000000000e+00
4.173789787516643202e+00 4.183476842576396848e+00 4.180247824223146225e+00 1.095662065169419463e+01 1.000000000000000000e+00
4.183476842576396848e+00 4.193163897636151383e+00 4.186705860929648360e+00 1.089687079858285301e+01 1.000000000000000000e+00
4.193163897636151383e+00 4.202850952695905917e+00 4.199621934342654406e+00 1.084300317379079104e+01 1.000000000000000000e+00
4.202850952695905917e+00 4.209308989402408940e+00 4.206079971049157429e+00 1.082644882983945145e+01 1.000000000000000000e+00
4.209308989402408940e+00 4.218996044462162587e+00 4.212538007755659564e+00 1.084629226073835717e+01 1.000000000000000000e+00
4.218996044462162587e+00 4.228683099521917121e+00 4.225454081168665610e+00 1.088685155383056902e+01 1.000000000000000000e+00
4.228683099521917121e+00 4.238370154581671656e+00 4.231912117875168633e+00 1.093342776385493309e+01 1.000000000000000000e+00
4.238370154581671656e+00 4.248057209641425302e+00 4.244828191288173791e+00 1.098659230892927674e+01 1.000000000000000000e+00
4.248057209641425302e+00 4.257744264701178949e+00 4.251286227994676814e+00 1.104514552012476258e+01 1.000000000000000000e+00
4.257744264701178949e+00 4.267431319760933484e+00 4.264202301407681972e+00 1.110928059449758898e+01 1.000000000000000000e+00
4.267431319760933484e+00 4.277118374820688018e+00 4.270660338114184995e+00 1.118154076399233787e+01 1.000000000000000000e+00
4.277118374820688018e+00 4.286805429880441665e+00 4.283576411527191041e+00 1.132978688222028829e+01 1.000000000000000000e+00
4.286805429880441665e+00 4.296492484940196199e+00 4.290034448233693176e+00 1.154177984254034328e+01 1.000000000000000000e+00
4.296492484940196199e+00 4.306179539999950734e+00 4.302950521646699222e+00 1.186660569825571976e+01 1.000000000000000000e+00
4.306179539999950734e+00 4.315866595059704380e+00 4.309408558353202245e+00 1.211369521415355877e+01 1.000000000000000000e+00
4.315866595059704380e+00 4.325553650119458915e+00 4.322324631766207403e+00 1.230843804525673946e+01 1.000000000000000000e+00
4.325553650119458915e+00 4.332011686825961938e+00 4.328782668472710426e+00 1.238977228325851776e+01 1.000000000000000000e+00
4.332011686825961938e+00 4.341698741885716473e+00 4.335240705179213450e+00 1.261541067362150947e+01 1.000000000000000000e+00
4.341698741885716473e+00 4.351385796945470119e+00 4.348156778592218608e+00 1.289580911723448509e+01 1.000000000000000000e+00
4.351385796945470119e+00 4.361072852005223766e+00 4.354614815298721631e+00 1.281540358383825939e+01 1.000000000000000000e+00
4.361072852005223766e+00 4.370759907064978300e+00 4.367530888711726789e+00 1.285655691039958093e+01 1.000000000000000000e+00
4.370759907064978300e+00 4.380446962124732835e+00 4.373988925418229812e+00 1.301678129696803055e+01 1.000000000000000000e+00
4.380446962124732835e+00 4.390134017184486481e+00 4.386904998831235858e+00 1.324869710295031844e+01 1.000000000000000000e+00
4.390134017184486481e+00 4.396592053890989504e+00 4.393363035537737993e+00 1.336349506540691046e+01 1.000000000000000000e+00
4.396592053890989504e+00 4.406279108950744039e+00 4.399821072244241016e+00 1.324566701291246318e+01 1.000000000000000000e+00
4.406279108950744039e+00 4.415966164010498574e+00 4.412737145657247062e+00 1.303177832804635905e+01 1.000000000000000000e+00
4.415966164010498574e+00 4.425653219070252220e+00 4.419195182363749197e+00 1.281004024587771362e+01 1.000000000000000000e+00
4.425653219070252220e+00 4.435340274130006755e+00 4.432111255776755243e+00 1.264367643343321035e+01 1.000000000000000000e+00
4.435340274130006755e+00 4.441798310836508890e+00 4.438569292483258266e+00 1.261526167648581875e+01 1.000000000000000000e+00
4.441798310836508890e+00 4.451485365896263424e+00 4.445027329189760401e+00 1.268732723228732873e+01 1.000000000000000000e+00
4.451485365896263424e+00 4.461172420956017959e+00 4.457943402602766447e+00 1.291306841555533858e+01 1.000000000000000000e+00
4.461172420956017959e+00 4.470859476015771605e+00 4.464401439309269470e+00 1.318277611434328378e+01 1.000000000000000000e+00
4.470859476015771605e+00 4.480546531075526140e+00 4.477317512722274628e+00 1.351806006529168158e+01 1.000000000000000000e+00
4.480546531075526140e+00 4.487004567782029163e+00 4.483775549428777651e+00 1.384482962758708169e+01 1.000000000000000000e+00
4.487004567782029163e+00 4.496691622841783698e+00 4.490233586135280675e+00 1.419666385920448093e+01 1.000000000000000000e+00
4.496691622841783698e+00 4.506378677901537344e+00 4.503149659548285832e+00 1.468293613913060014e+01 1.000000000000000000e+00
4.506378677901537344e+00 4.512836714608040367e+00 4.509607696254788856e+00 1.491264657859712628e+01 1.000000000000000000e+00
4.512836714608040367e+00 4.522523769667794014e+00 4.516065732961291879e+00 1.483666387284075583e+01 1.000000000000000000e+00
4.522523769667794014e+00 4.532210824727548548e+00 4.528981806374297037e+00 1.454665082381005803e+01 1.000000000000000000e+00
4.532210824727548548e+00 4.541897879787303083e+00 4.535439843080800060e+00 1.425173942384032522e+01 1.000000000000000000e+00
4.541897879787303083e+00 4.551584934847056729e+00 4.548355916493805218e+00 1.401684014963867497e+01 1.000000000000000000e+00
4.551584934847056729e+00 4.558042971553559752e+00 4.554813953200308241e+00 1.405229630928087303e+01 1.000000000000000000e+00
4.558042971553559752e+00 4.567730026613313399e+00 4.561271989906811264e+00 1.429291206778644430e+01 1.000000000000000000e+00
4.567730026613313399e+00 4.577417081673067933e+00 4.574188063319816422e+00 1.473476011885955828e+01 1.000000000000000000e+00
4.577417081673067933e+00 4.583875118379570957e+00 4.580646100026319445e+00 1.510369171995726667e+01 1.000000000000000000e+00
4.583875118379570957e+00 4.593562173439325491e+00 4.587104136732822468e+00 1.513069549313200035e+01 1.000000000000000000e+00
4.593562173439325491e+00 4.603249228499079138e+00 4.600020210145827626e+00 1.523352625271493999e+01 1.000000000000000000e+00
4.603249228499079138e+00 4.609707265205582161e+00 4.606478246852330649e+00 1.539089453831389953e+01 1.000000000000000000e+00
4.609707265205582161e+00 4.619394320265335807e+00 4.612936283558833672e+00 1.548313119994330478e+01 1.000000000000000000e+00
4.619394320265335807e+00 4.629081375325090342e+00 4.625852356971838830e+00 1.551278219027098260e+01 1.000000000000000000e+00
4.629081375325090342e+00 4.635539412031593365e+00 4.632310393678341853e+00 1.538565216097889277e+01 1.000000000000000000e+00
4.635539412031593365e+00 4.645226467091347899e+00 4.638768430384844876e+00 1.540718759421160833e+01 1.000000000000000000e+00
4.645226467091347899e+00 4.654913522151101546e+00 4.651684503797850034e+00 1.553385533418683551e+01 1.000000000000000000e+00
4.654913522151101546e+00 4.661371558857604569e+00 4.658142540504353057e+00 1.539426571371261865e+01 1.000000000000000000e+00
4.661371558857604569e+00 4.671058613917358215e+00 4.664600577210856081e+00 1.523650661922403593e+01 1.000000000000000000e+00
4.671058613917358215e+00 4.680745668977112750e+00 4.677516650623861239e+00 1.511382764377800392e+01 1.000000000000000000e+00
4.680745668977112750e+00 4.687203705683615773e+00 4.683974687330364262e+00 1.525080692820211858e+01 1.000000000000000000e+00
4.687203705683615773e+00 4.696890760743370308e+00 4.690432724036867285e+00 1.565106826157587605e+01 1.000000000000000000e+00
4.696890760743370308e+00 4.706577815803123954e+00 4.703348797449872443e+00 1.588872287063032829e+01 1.000000000000000000e+00
4.706577815803123954e+00 4.713035852509626977e+00 4.709806834156375466e+00 1.606390173706703450e+01 1.000000000000000000e+00
4.713035852509626977e+00 4.722722907569380624e+00 4.716264870862878489e+00 1.604036876616416762e+01 1.000000000000000000e+00
4.722722907569380624e+00 4.732409962629135158e+00 4.729180944275883647e+00 1.591073965156004455e+01 1.000000000000000000e+00
4.732409962629135158e+00 4.738867999335638181e+00 4.735638980982386670e+00 1.563183795691174716e+01 1.000000000000000000e+00
4.738867999335638181e+00 4.748555054395392716e+00 4.742097017688889693e+00 1.551839529172416121e+01 1.000000000000000000e+00
4.748555054395392716e+00 4.758242109455146363e+00 4.755013091101894851e+00 1.548190641606422524e+01 1.000000000000000000e+00
4.758242109455146363e+00 4.764700146161649386e+00 4.761471127808397874e+00 1.539020998855500721e+01 1.000000000000000000e+00
4.764700146161649386e+00 4.771158182868152409e+00 4.767929164514900897e+00 1.533786232856512832e+01 1.000000000000000000e+00
4.771158182868152409e+00 4.780845237927906055e+00 4.774387201221403032e+00 1.543216253187584108e+01 1.000000000000000000e+00
4.780845237927906055e+00 4.790532292987660590e+00 4.787303274634409078e+00 1.569616575334047326e+01 1.000000000000000000e+00
4.790532292987660590e+00 4.796990329694163613e+00 4.793761311340912101e+00 1.616762723719238437e+01 1.000000000000000000e+00
4.796990329694163613e+00 4.806677384753918147e+00 4.800219348047415124e+00 1.651229203918376243e+01 1.000000000000000000e+00
4.806677384753918147e+00 4.816364439813671794e+00 4.813135421460420282e+00 1.681481250980918318e+01 1.000000000000000000e+00
4.816364439813671794e+00 4.822822476520174817e+00 4.819593458166923305e+00 1.718814185884115275e+01 1.000000000000000000e+00
4.822822476520174817e+00 4.829280513226676952e+00 4.826051494873425440e+00 1.745875017571297860e+01 1.000000000000000000e+00
4.829280513226676952e+00 4.838967568286431487e+00 4.832509531579928463e+00 1.733964050823439251e+01 1.000000000000000000e+00
4.838967568286431487e+00 4.848654623346186021e+00 4.845425604992934510e+00 1.722214012119920312e+01 1.000000000000000000e+00
4.848654623346186021e+00 4.855112660052688156e+00 4.851883641699437533e+00 1.710668298242331886e+01 1.000000000000000000e+00
4.855112660052688156e+00 4.864799715112442691e+00 4.858341678405939668e+00 1.667933320174793366e+01 1.000000000000000000e+00
4.864799715112442691e+00 4.874486770172197225e+00 4.871257751818945714e+00 1.616984787221199582e+01 1.000000000000000000e+00
4.874486770172197225e+00 4.880944806878699360e+00 4.877715788525447849e+00 1.593934689462462906e+01 1.000000000000000000e+00
4.880944806878699360e+00 4.887402843585202383e+00 4.884173825231950872e+00 1.579624059979819428e+01 1.000000000000000000e+00
4.887402843585202383e+00 4.897089898644956918e+00 4.890631861938453895e+00 1.595779118114699457e+01 1.000000000000000000e+00
4.897089898644956918e+00 4.906776953704710564e+00 4.903547935351459941e+00 1.610727346298340734e+01 1.000000000000000000e+00
4.906776953704710564e+00 4.913234990411213587e+00 4.910005972057962076e+00 1.622836243473433626e+01 1.000000000000000000e+00
4.913234990411213587e+00 4.919693027117716611e+00 4.916464008764465099e+00 1.621674541163686456e+01 1.000000000000000000e+00
4.919693027117716611e+00 4.929380082177470257e+00 4.922922045470968122e+00 1.611525037775853519e+01 1.000000000000000000e+00
4.929380082177470257e+00 4.939067137237224792e+00 4.935838118883973280e+00 1.602482988332658920e+01 1.000000000000000000e+00
4.939067137237224792e+00 4.945525173943727815e+00 4.942296155590476303e+00 1.593976848379433164e+01 1.000000000000000000e+00
4.945525173943727815e+00 4.951983210650230838e+00 4.948754192296979326e+00 1.598818468295544193e+01 1.000000000000000000e+00
4.951983210650230838e+00 4.961670265709985372e+00 4.955212229003482349e+00 1.608259361136733290e+01 1.000000000000000000e+00
4.961670265709985372e+00 4.971357320769739019e+00 4.968128302416487507e+00 1.636398700411588081e+01 1.000000000000000000e+00
4.971357320769739019e+00 4.977815357476242042e+00 4.974586339122990530e+00 1.681522018860430734e+01 1.000000000000000000e+00
4.977815357476242042e+00 4.984273394182744177e+00 4.981044375829492665e+00 1.757864917853857634e+01 1.000000000000000000e+00
4.984273394182744177e+00 4.993960449242498711e+00 4.987502412535995688e+00 1.827972073628663452e+01 1.000000000000000000e+00
4.993960449242498711e+00 5.003647504302253246e+00 5.000418485949001735e+00 1.891688221651674695e+01 1.000000000000000000e+00
5.003647504302253246e+00 5.010105541008755381e+00 5.006876522655504758e+00 1.910831599371734058e+01 1.000000000000000000e+00
5.010105541008755381e+00 5.016563577715258404e+00 5.013334559362006893e+00 1.912708307076802683e+01 1.000000000000000000e+00
5.016563577715258404e+00 5.023021614421761427e+00 5.019792596068509916e+00 1.885514137591206563e+01 1.000000000000000000e+00
5.023021614421761427e+00 5.032708669481515074e+00 5.026250632775012939e+00 1.861167554422218728e+01 1.000000000000000000e+00
5.032708669481515074e+00 5.042395724541269608e+00 5.039166706188018097e+00 1.884513883134233225e+01 1.000000000000000000e+00
5.042395724541269608e+00 5.048853761247772631e+00 5.045624742894521120e+00 1.897527443992374430e+01 1.000000000000000000e+00
5.048853761247772631e+00 5.055311797954275654e+00 5.052082779601024143e+00 1.875591119653559957e+01 1.000000000000000000e+00
5.055311797954275654e+00 5.064998853014030189e+00 5.058540816307527166e+00 1.872031434248973980e+01 1.000000000000000000e+00
5.064998853014030189e+00 5.074685908073783835e+00 5.071456889720532324e+00 1.896819061348987745e+01 1.000000000000000000e+00
5.074685908073783835e+00 5.081143944780286859e+00 5.077914926427035347e+00 1.928931450840585171e+01 1.000000000000000000e+00
5.081143944780286859e+00 5.087601981486788993e+00 5.084372963133537482e+00 1.967838691338840107e+01 1.000000000000000000e+00
5.087601981486788993e+00 5.094060018193292017e+00 5.090830999840040505e+00 1.964075297764732397e+01 1.000000000000000000e+00
5.094060018193292017e+00 5.103747073253046551e+00 5.097289036546543528e+00 1.939978105662283525e+01 1.000000000000000000e+00
5.103747073253046551e+00 5.113434128312800198e+00 5.110205109959549574e+00 1.892671951921461471e+01 1.000000000000000000e+00
5.113434128312800198e+00 5.119892165019303221e+00 5.116663146666051709e+00 1.844114799090763057e+01 1.000000000000000000e+00
5.119892165019303221e+00 5.126350201725806244e+00 5.123121183372554732e+00 1.862099348386503195e+01 1.000000000000000000e+00
5.126350201725806244e+00 5.132808238432309267e+00 5.129579220079057755e+00 1.888234416686984218e+01 1.000000000000000000e+00
5.132808238432309267e+00 5.142495293492062913e+00 5.136037256785559890e+00 1.957816823294046316e+01 1.000000000000000000e+00
5.142495293492062913e+00 5.152182348551817448e+00 5.148953330198565936e+00 2.024916386857691819e+01 1.000000000000000000e+00
5.152182348551817448e+00 5.158640385258320471e+00 5.155411366905068959e+00 2.051431535594341682e+01 1.000000000000000000e+00
5.158640385258320471e+00 5.165098421964822606e+00 5.161869403611571983e+00 2.078243452742601249e+01 1.000000000000000000e+00
5.165098421964822606e+00 5.171556458671325629e+00 5.168327440318074117e+00 2.105290185360740907e+01 1.000000000000000000e+00
5.171556458671325629e+00 5.178014495377828652e+00 5.174785477024577141e+00 2.133067478122404026e+01 1.000000000000000000e+00
5.178014495377828652e+00 5.187701550437582299e+00 5.181243513731080164e+00 2.161325756361417660e+01 1.000000000000000000e+00
5.187701550437582299e+00 5.197388605497336833e+00 5.194159587144085322e+00 2.168102587487936006e+01 1.000000000000000000e+00
5.197388605497336833e+00 5.203846642203839856e+00 5.200617623850588345e+00 2.153562987653647198e+01 1.000000000000000000e+00
5.203846642203839856e+00 5.210304678910342879e+00 5.207075660557091368e+00 2.144468834298115922e+01 1.000000000000000000e+00
5.210304678910342879e+00 5.216762715616845014e+00 5.213533697263594391e+00 2.139132417246479889e+01 1.000000000000000000e+00
5.216762715616845014e+00 5.226449770676599549e+00 5.219991733970096526e+00 2.150250347601615886e+01 1.000000000000000000e+00
5.226449770676599549e+00 5.236136825736354083e+00 5.232907807383102572e+00 2.169240285062940288e+01 1.000000000000000000e+00
5.236136825736354083e+00 5.242594862442856218e+00 5.239365844089604707e+00 2.194060803859404984e+01 1.000000000000000000e+00
5.242594862442856218e+00 5.249052899149359241e+00 5.245823880796107730e+00 2.221256872761253476e+01 1.000000000000000000e+00
5.249052899149359241e+00 5.255510935855862265e+00 5.252281917502610753e+00 2.238386835404756070e+01 1.000000000000000000e+00
5.255510935855862265e+00 5.261968972562365288e+00 5.258739954209113776e+00 2.253683067108558902e+01 1.000000000000000000e+00
5.261968972562365288e+00 5.271656027622119822e+00 5.265197990915616799e+00 2.253050885387775182e+01 1.000000000000000000e+00
5.271656027622119822e+00 5.281343082681873469e+00 5.278114064328621957e+00 2.250918100429755242e+01 1.000000000000000000e+00
5.281343082681873469e+00 5.287801119388376492e+00 5.284572101035124980e+00 2.250572682381226031e+01 1.000000000000000000e+00
5.287801119388376492e+00 5.294259156094878627e+00 5.291030137741627115e+00 2.251032286229266788e+01 1.000000000000000000e+00
5.294259156094878627e+00 5.300717192801381650e+00 5.297488174448130138e+00 2.276625330271339109e+01 1.000000000000000000e+00
5.347687775507400154e+00 5.423007321641306611e+00 5.372794290885368973e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.423007321641306611e+00 5.498326867775213067e+00 5.473220352397244248e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.498326867775213067e+00 5.548539898531150705e+00 5.523433383153181886e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.548539898531150705e+00 5.598752929287088342e+00 5.573646413909119524e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.598752929287088342e+00 5.674072475420994799e+00 5.623859444665057161e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.674072475420994799e+00 5.749392021554901255e+00 5.724285506176932437e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.749392021554901255e+00 5.799605052310838893e+00 5.774498536932870074e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.799605052310838893e+00 5.849818083066776531e+00 5.824711567688807712e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.849818083066776531e+00 5.900031113822714168e+00 5.874924598444745349e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.900031113822714168e+00 5.950244144578651806e+00 5.925137629200682987e+00 1.000000000000000000e+01 1.000000000000000000e+00
5.950244144578651806e+00 6.000457175334589444e+00 5.975350659956620625e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.000457175334589444e+00 6.050670206090527081e+00 6.025563690712558262e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.050670206090527081e+00 6.100883236846464719e+00 6.075776721468495900e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.100883236846464719e+00 6.151096267602402357e+00 6.125989752224433538e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.151096267602402357e+00 6.201309298358339994e+00 6.176202782980371175e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.201309298358339994e+00 6.251522329114277632e+00 6.226415813736308813e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.251522329114277632e+00 6.301735359870215269e+00 6.276628844492246451e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.301735359870215269e+00 6.351948390626152907e+00 6.326841875248184088e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.351948390626152907e+00 6.402161421382090545e+00 6.377054906004121726e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.402161421382090545e+00 6.452374452138028182e+00 6.427267936760059364e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.452374452138028182e+00 6.502587482893965820e+00 6.477480967515997001e+00 1.000000000000000000e+01 2.000000000000000000e+00
6.502587482893965820e+00 6.552800513649903458e+00 6.527693998271934639e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.552800513649903458e+00 6.603013544405841095e+00 6.577907029027872277e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.603013544405841095e+00 6.653226575161778733e+00 6.628120059783809914e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.653226575161778733e+00 6.703439605917716371e+00 6.678333090539747552e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.703439605917716371e+00 6.753652636673654008e+00 6.728546121295685190e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.753652636673654008e+00 6.803865667429591646e+00 6.778759152051622827e+00 1.000000000000000000e+01 2.000000000000000000e+00
6.803865667429591646e+00 6.854078698185529284e+00 6.828972182807560465e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.854078698185529284e+00 6.904291728941466921e+00 6.879185213563498102e+00 1.000000000000000000e+01 1.000000000000000000e+00
6.904291728941466921e+00 6.954504759697404559e+00 6.929398244319435740e+00 1.000000000000000000e+01 2.000000000000000000e+00
6.954504759697404559e+00 7.004717790453342197e+00 6.979611275075373378e+00 1.000000000000000000e+01 1.000000000000000000e+00
7.004717790453342197e+00 7.054930821209279834e+00 7.029824305831311015e+00 1.000000000000000000e+01 1.000000000000000000e+00
7.054930821209279834e+00 7.105143851965217472e+00 7.080037336587248653e+00 1.000000000000000000e+01 1.000000000000000000e+00
7.105143851965217472e+00 7.155356882721155110e+00 7.130250367343186291e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.155356882721155110e+00 7.205569913477092747e+00 7.180463398099123928e+00 1.039107461942229627e+01 1.000000000000000000e+00
7.205569913477092747e+00 7.255782944233030385e+00 7.230676428855061566e+00 1.052667034174489302e+01 1.000000000000000000e+00
7.255782944233030385e+00 7.305995974988968023e+00 7.280889459610999204e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.305995974988968023e+00 7.356209005744905660e+00 7.331102490366936841e+00 1.091955798993937243e+01 1.000000000000000000e+00
7.356209005744905660e+00 7.406422036500843298e+00 7.381315521122874479e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.406422036500843298e+00 7.456635067256780935e+00 7.431528551878812117e+00 1.131639407606935777e+01 1.000000000000000000e+00
7.456635067256780935e+00 7.506848098012718573e+00 7.481741582634749754e+00 1.144733354185908425e+01 1.000000000000000000e+00
7.506848098012718573e+00 7.557061128768656211e+00 7.531954613390687392e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.557061128768656211e+00 7.607274159524593848e+00 7.582167644146625030e+00 1.176556391959307923e+01 1.000000000000000000e+00
7.607274159524593848e+00 7.657487190280531486e+00 7.632380674902562667e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.657487190280531486e+00 7.707700221036469124e+00 7.682593705658500305e+00 1.206455988121927270e+01 1.000000000000000000e+00
7.707700221036469124e+00 7.757913251792406761e+00 7.732806736414437943e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.757913251792406761e+00 7.808126282548344399e+00 7.783019767170375580e+00 1.236690899749171813e+01 1.000000000000000000e+00
7.808126282548344399e+00 7.858339313304282037e+00 7.833232797926313218e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.858339313304282037e+00 7.908552344060219674e+00 7.883445828682250855e+00 1.268495244813970579e+01 1.000000000000000000e+00
7.908552344060219674e+00 7.958765374816157312e+00 7.933658859438188493e+00 1.000000000000000000e+01 2.000000000000000000e+00
7.958765374816157312e+00 8.008978405572095838e+00 7.983871890194126131e+00 1.000000000000000000e+01 2.000000000000000000e+00
8.008978405572095838e+00 8.059191436328033475e+00 8.034084920950064657e+00 1.325029167015280684e+01 1.000000000000000000e+00
8.059191436328033475e+00 8.109404467083971113e+00 8.084297951706002294e+00 1.000000000000000000e+01 2.000000000000000000e+00
8.109404467083971113e+00 8.159617497839908751e+00 8.134510982461939932e+00 1.365627982909322569e+01 1.000000000000000000e+00
8.159617497839908751e+00 8.209830528595846388e+00 8.184724013217877570e+00 1.000000000000000000e+01 2.000000000000000000e+00
8.209830528595846388e+00 8.260043559351784026e+00 8.234937043973815207e+00 1.000000000000000000e+01 2.000000000000000000e+00
8.260043559351784026e+00 8.310256590107721664e+00 8.285150074729752845e+00 1.431506522987564622e+01 1.000000000000000000e+00
8.310256590107721664e+00 8.360469620863659301e+00 8.335363105485690483e+00 1.027233036623856144e+01 2.000000000000000000e+00
8.360469620863659301e+00 8.410682651619596939e+00 8.385576136241628120e+00 1.047313091169001709e+01 2.000000000000000000e+00
8.410682651619596939e+00 8.460895682375534577e+00 8.435789166997565758e+00 1.500227534841706323e+01 1.000000000000000000e+00
8.460895682375534577e+00 8.511108713131472214e+00 8.486002197753503395e+00 1.074504248255992778e+01 2.000000000000000000e+00
8.511108713131472214e+00 8.561321743887409852e+00 8.536215228509441033e+00 1.094710230868494882e+01 2.000000000000000000e+00
8.561321743887409852e+00 8.611534774643347490e+00 8.586428259265378671e+00 1.570761335198354658e+01 1.000000000000000000e+00
