pressure	temperature	Kzz	H2Oaer	CO2aer	H2SO4aer	NH3aer	N2Oaer	C2H2aer	C2H4aer	C2H6aer	CH3CNaer	HCCCNaer	HCNaer	CH4aer	He	H	H2	H2O	OH	O	O2	CO	CO2	HCO	H2CO	C	CH	CH2	CH3	CH4	S	S2	H2S	HS	SO	SO2	CS	CS2	OCS	CN	HCN	N	N2	NH	NH2	NH3	C2	C2H	C2H2	C2H4	NO	HNO	HO2	HNCO	N2O	H2O2	O3	NO2	NO3	SO3	HNO2	HNO3	H2SO4	N2H4	C2H6	CH3OH	CH2CO	CH3CHO	C3H4	C3H6	C4H2	C4H4	HCS	C2H3	C2H5	NCO	1CH2	HCCO	NNH	HSO	CH3O	H2COH	H2CN	N2H2	C4H	HCNOH	C2H2OH	CH3CO	CH2CHO	C2H3OH	C2H4OH	CH3O2	HSO3	O1D	N2H3	NH2CO	HS4	C4H3	CH2N2	N2D	CH2CN	CH3CN	HCCCN	
3.977511e+03	3.972760e+02	2.129153e+10	9.775649e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	9.775622e-59	1.374798e-01	2.173160e-13	7.882250e-01	5.404744e-03	1.323895e-22	1.203411e-20	2.015854e-14	5.498973e-02	4.439944e-04	3.051719e-13	2.193140e-08	8.620386e-33	7.654874e-27	7.180024e-24	1.237711e-14	5.830037e-03	1.004203e-10	3.544732e-08	2.116709e-03	1.623293e-08	3.658609e-11	4.057827e-14	4.526491e-13	3.168840e-08	4.919136e-06	2.104188e-24	1.823373e-05	1.196785e-13	5.419643e-03	3.095724e-15	1.216028e-16	6.709213e-05	3.439468e-55	1.844163e-41	5.557346e-14	5.644860e-11	2.239323e-13	1.336142e-14	1.894112e-19	1.297479e-09	8.925168e-16	1.418898e-19	1.346636e-30	3.406032e-25	3.405678e-34	7.747153e-26	2.886619e-24	1.342349e-34	3.230355e-26	1.351444e-17	5.319540e-09	1.822604e-08	4.954677e-12	9.938085e-12	3.626473e-22	2.115140e-17	3.440404e-23	2.686358e-18	6.028460e-14	1.045623e-24	1.478583e-17	1.895719e-21	2.010213e-27	4.669339e-27	2.608211e-25	9.428297e-15	5.424105e-21	1.009709e-15	4.060193e-13	2.227195e-13	6.125619e-49	2.780835e-26	4.409273e-35	7.717714e-19	1.549576e-18	3.282117e-14	3.510526e-22	5.196348e-24	6.708135e-35	1.453181e-42	3.084893e-21	6.576508e-15	4.604143e-17	2.399515e-28	2.005389e-21	1.037006e-42	6.671522e-16	2.667015e-09	5.045457e-17	
2.944877e+03	3.972760e+02	2.474495e+10	4.149630e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	4.149619e-59	1.374798e-01	3.138365e-13	7.882250e-01	5.404744e-03	3.403672e-22	3.416641e-20	2.996053e-14	5.498972e-02	4.439945e-04	3.310559e-13	2.186427e-08	4.496412e-32	1.219754e-26	1.444309e-23	1.734701e-14	5.830037e-03	1.985148e-10	4.273501e-08	2.116685e-03	2.272225e-08	5.390161e-11	5.288904e-14	6.930551e-13	3.168868e-08	4.921639e-06	5.108701e-24	1.823373e-05	1.897826e-13	5.419643e-03	5.913104e-15	2.312960e-16	6.709213e-05	2.861080e-54	5.936848e-40	8.256803e-14	7.717122e-11	3.311966e-13	3.669899e-14	2.194743e-19	1.293545e-09	1.391092e-15	1.440065e-19	4.375086e-30	4.182531e-25	5.259898e-34	1.236494e-25	4.312012e-24	2.057375e-34	3.184948e-26	1.648677e-17	5.319928e-09	1.822611e-08	4.954633e-12	9.924178e-12	4.206059e-22	2.158962e-17	3.944819e-23	2.686304e-18	8.823938e-14	1.724087e-24	2.195242e-17	5.513386e-21	4.131536e-27	6.612611e-27	5.205156e-25	1.505097e-14	6.214651e-21	3.383023e-15	4.400478e-13	3.043409e-13	1.014330e-48	3.127373e-26	5.545420e-35	7.984762e-19	1.920722e-18	3.282092e-14	1.137098e-21	7.657800e-24	1.658296e-34	8.541638e-42	3.766385e-21	6.859231e-15	4.604143e-17	3.467325e-28	3.032734e-21	3.049788e-42	8.590690e-16	2.667014e-09	5.132307e-17	
2.182691e+03	3.972760e+02	2.874300e+10	1.139722e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.139719e-59	1.374798e-01	4.438374e-13	7.882250e-01	5.404744e-03	8.404121e-22	8.810535e-20	4.309825e-14	5.498972e-02	4.439946e-04	3.576107e-13	2.180775e-08	2.076732e-31	1.847389e-26	2.702493e-23	2.350061e-14	5.830037e-03	3.651104e-10	5.130892e-08	2.116658e-03	3.072339e-08	7.712201e-11	6.955878e-14	1.038594e-12	3.168904e-08	4.923333e-06	1.155363e-23	1.823373e-05	2.864156e-13	5.419643e-03	1.168481e-14	4.569854e-16	6.709214e-05	2.090823e-53	1.355197e-37	1.188452e-13	1.047010e-10	4.757738e-13	1.110681e-13	2.532558e-19	1.290123e-09	2.090639e-15	1.468691e-19	1.352733e-29	5.138244e-25	7.820614e-34	1.879281e-25	6.259145e-24	3.042235e-34	3.106274e-26	2.017289e-17	5.320448e-09	1.822620e-08	4.954590e-12	9.911904e-12	5.006549e-22	2.219370e-17	4.554025e-23	2.686255e-18	1.281330e-13	2.714407e-24	3.275163e-17	4.164466e-20	7.850001e-27	9.182844e-27	1.013977e-24	2.715322e-14	7.114193e-21	1.036219e-14	4.870843e-13	4.102911e-13	1.656030e-48	3.567649e-26	6.872374e-35	7.998305e-19	2.308504e-18	3.282069e-14	3.103171e-21	1.099164e-23	3.978071e-34	4.560453e-41	4.606318e-21	7.094589e-15	4.604143e-17	4.907047e-28	4.425073e-21	9.457260e-42	1.068074e-15	2.667013e-09	5.249866e-17	
1.619512e+03	3.972760e+02	3.336912e+10	1.770012e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.770007e-60	1.374798e-01	6.197576e-13	7.882250e-01	5.404744e-03	1.963584e-21	2.087154e-19	6.029480e-14	5.498972e-02	4.439948e-04	3.879717e-13	2.176067e-08	8.628783e-31	2.682787e-26	4.774320e-23	3.091006e-14	5.830037e-03	6.304561e-10	6.118156e-08	2.116627e-03	4.029528e-08	1.074441e-10	9.145973e-14	1.521958e-12	3.168949e-08	4.924320e-06	2.452215e-23	1.823373e-05	4.148425e-13	5.419643e-03	2.438537e-14	9.602238e-16	6.709214e-05	2.055463e-52	9.032493e-36	1.662871e-13	1.403897e-10	6.654945e-13	3.216711e-13	2.937236e-19	1.287149e-09	3.041897e-15	1.506222e-19	3.935096e-29	6.363803e-25	1.125193e-33	2.744160e-25	8.843571e-24	4.359664e-34	3.008986e-26	2.470722e-17	5.321128e-09	1.822631e-08	4.954552e-12	9.901093e-12	6.079900e-22	2.300034e-17	5.287008e-23	2.686211e-18	1.857443e-13	4.140585e-24	5.044756e-17	4.252238e-19	1.402744e-26	1.261636e-26	1.957591e-24	5.307049e-14	8.224283e-21	2.736666e-14	5.500799e-13	5.455689e-13	2.684607e-48	4.179639e-26	8.547489e-35	7.792066e-19	2.708972e-18	3.282047e-14	7.248924e-21	1.539900e-23	9.039406e-34	2.204119e-40	5.633856e-21	7.303618e-15	4.604143e-17	6.857690e-28	6.263043e-21	3.060981e-41	1.291488e-15	2.667013e-09	5.404577e-17	
1.202931e+03	3.972760e+02	3.871916e+10	1.308647e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.308644e-61	1.374798e-01	8.622639e-13	7.882250e-01	5.404743e-03	4.341284e-21	4.602193e-19	8.237408e-14	5.498972e-02	4.439949e-04	4.247256e-13	2.172209e-08	3.269099e-30	3.762131e-26	8.061642e-23	3.968891e-14	5.830036e-03	1.033247e-09	7.231374e-08	2.116593e-03	5.152785e-08	1.461631e-10	1.195224e-13	2.180458e-12	3.169003e-08	4.924739e-06	4.917113e-23	1.823373e-05	5.806142e-13	5.419643e-03	5.361930e-14	2.167232e-15	6.709213e-05	3.701715e-51	2.342278e-34	2.269378e-13	1.857060e-10	9.088904e-13	8.278008e-13	3.439417e-19	1.284567e-09	4.301017e-15	1.554240e-19	1.068451e-28	7.965359e-25	1.573466e-33	3.877007e-25	1.219190e-23	6.078841e-34	2.904847e-26	3.023856e-17	5.321995e-09	1.822643e-08	4.954518e-12	9.891587e-12	7.483516e-22	2.404977e-17	6.165065e-23	2.686170e-18	2.696071e-13	6.217175e-24	8.124019e-17	3.439416e-18	2.389649e-26	1.731053e-26	3.833335e-24	1.063987e-13	9.857647e-21	6.255870e-14	6.322677e-13	7.157437e-13	4.355387e-48	5.057529e-26	1.087482e-34	7.425161e-19	3.121315e-18	3.282025e-14	1.486634e-20	2.110401e-23	1.934150e-33	9.639267e-40	6.880003e-21	7.503384e-15	4.604142e-17	9.550420e-28	8.637082e-21	9.932783e-41	1.528047e-15	2.667012e-09	5.603452e-17	
8.944556e+02	3.972760e+02	4.490314e+10	3.633583e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	3.633574e-63	1.374798e-01	1.205340e-12	7.882250e-01	5.404743e-03	9.143516e-21	9.567782e-19	1.102771e-13	5.498971e-02	4.439951e-04	4.696501e-13	2.169126e-08	1.156837e-29	5.124024e-26	1.313676e-22	5.002299e-14	5.830036e-03	1.624137e-09	8.462669e-08	2.116554e-03	6.456827e-08	1.946853e-10	1.547485e-13	3.055278e-12	3.169065e-08	4.924740e-06	9.370805e-23	1.823373e-05	7.896622e-13	5.419642e-03	1.212345e-13	5.466498e-15	6.709213e-05	5.847766e-50	3.033034e-33	3.030283e-13	2.422559e-10	1.215280e-12	1.865183e-12	4.073479e-19	1.282328e-09	5.929060e-15	1.614476e-19	2.697329e-28	1.007700e-24	2.146768e-33	5.328856e-25	1.644291e-23	8.275879e-34	2.802083e-26	3.693231e-17	5.323082e-09	1.822657e-08	4.954490e-12	9.883239e-12	9.280669e-22	2.538621e-17	7.212150e-23	2.686132e-18	3.919533e-13	9.336751e-24	1.347834e-16	2.052338e-17	3.921613e-26	2.392109e-26	7.943361e-24	2.103456e-13	1.602221e-20	1.262795e-13	7.371887e-13	9.269955e-13	7.122350e-48	6.309416e-26	1.438339e-34	6.961897e-19	3.546920e-18	3.282003e-14	2.741321e-20	2.835462e-23	3.910576e-33	3.823834e-39	8.377226e-21	7.706621e-15	4.604142e-17	1.336610e-27	1.164892e-20	3.134372e-40	1.777644e-15	2.667011e-09	5.854151e-17	
6.657885e+02	3.972760e+02	5.204732e+10	2.586762e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	2.586756e-65	1.374798e-01	1.703794e-12	7.882251e-01	5.404742e-03	1.852578e-20	1.896820e-18	1.450807e-13	5.498971e-02	4.439954e-04	5.238466e-13	2.166758e-08	2.117968e-28	6.810403e-26	2.081038e-22	6.219970e-14	5.830036e-03	2.470491e-09	9.801417e-08	2.116512e-03	7.962718e-08	2.545482e-10	1.982327e-13	4.190741e-12	3.169135e-08	4.924458e-06	1.706681e-22	1.823373e-05	1.048435e-12	5.419642e-03	2.791314e-13	1.770461e-14	6.709213e-05	6.891835e-49	2.333399e-32	3.970160e-13	3.118109e-10	1.594909e-12	3.717151e-12	4.888811e-19	1.280387e-09	7.991107e-15	1.688843e-19	6.329853e-28	1.290324e-24	2.867046e-33	7.156448e-25	2.174947e-23	1.103471e-33	2.705750e-26	4.497344e-17	5.324422e-09	1.822671e-08	4.954469e-12	9.875919e-12	1.154125e-21	2.705849e-17	8.455317e-23	2.686095e-18	5.698931e-13	1.429850e-23	2.236356e-16	9.238874e-17	6.248149e-26	3.350596e-26	1.966749e-23	4.015278e-13	8.629960e-20	2.299877e-13	8.687374e-13	1.186187e-12	1.180310e-47	8.066720e-26	1.995974e-34	6.460141e-19	3.988474e-18	3.281982e-14	4.638116e-20	3.742485e-23	7.534287e-33	1.381957e-38	1.015902e-20	7.922579e-15	4.604142e-17	1.892111e-27	1.541349e-20	9.657953e-40	2.040985e-15	2.667010e-09	6.165105e-17	
4.961017e+02	3.972760e+02	6.029651e+10	1.850052e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.850046e-68	1.374798e-01	2.444519e-12	7.882251e-01	5.404741e-03	3.655973e-20	3.620273e-18	1.880187e-13	5.498971e-02	4.439957e-04	5.879856e-13	2.165061e-08	1.010118e-25	8.867654e-26	3.222484e-22	7.684870e-14	5.830035e-03	3.662293e-09	1.123512e-07	2.116465e-03	9.697515e-08	3.274493e-10	2.511892e-13	5.633766e-12	3.169213e-08	4.923999e-06	2.985884e-22	1.823373e-05	1.364067e-12	5.419642e-03	6.733867e-13	7.611248e-14	6.709212e-05	5.753471e-47	1.207998e-31	5.116335e-13	3.963452e-10	2.059134e-12	6.660546e-12	5.972405e-19	1.278709e-09	1.055426e-14	1.779475e-19	1.384201e-27	1.681396e-24	3.758652e-33	9.423020e-25	2.828121e-23	1.444839e-33	2.618470e-26	5.457022e-17	5.326055e-09	1.822685e-08	4.954455e-12	9.869507e-12	1.434284e-21	2.912090e-17	9.925256e-23	2.686058e-18	8.268635e-13	2.326781e-23	3.618668e-16	3.256989e-16	9.721053e-26	4.774154e-26	7.027280e-23	7.336770e-13	8.387936e-19	3.852204e-13	1.031228e-12	1.500966e-12	1.987852e-47	1.051935e-25	2.911832e-34	5.983586e-19	4.449318e-18	3.281959e-14	7.320939e-20	4.861873e-23	1.400235e-32	4.575078e-38	1.225942e-20	8.157645e-15	4.604141e-17	2.719804e-27	2.006124e-20	3.032048e-39	2.319286e-15	2.667008e-09	6.545673e-17	
3.700493e+02	3.972760e+02	6.981628e+10	1.248889e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.248845e-77	1.374798e-01	3.562962e-12	7.882251e-01	5.404741e-03	7.131104e-20	6.703965e-18	2.405070e-13	5.498971e-02	4.439961e-04	6.625456e-13	2.164006e-08	2.795427e-23	1.134791e-25	4.906109e-22	9.899446e-14	5.830035e-03	5.319596e-09	1.274983e-07	2.116413e-03	1.169383e-07	4.152804e-10	3.149842e-13	7.433572e-12	3.169296e-08	4.923446e-06	5.042694e-22	1.823373e-05	1.744573e-12	5.419642e-03	1.706419e-12	3.451859e-13	6.709211e-05	1.818305e-44	4.626276e-31	6.499500e-13	4.980796e-10	2.620666e-12	1.089069e-11	7.485518e-19	1.277259e-09	1.368195e-14	1.888773e-19	2.832450e-27	2.251847e-24	4.848816e-33	1.219937e-24	3.622784e-23	1.862082e-33	2.541197e-26	6.595854e-17	5.328022e-09	1.822699e-08	4.954451e-12	9.863893e-12	1.777217e-21	3.163431e-17	1.165694e-22	2.686021e-18	1.194356e-12	4.408586e-23	5.635233e-16	9.346427e-16	1.483068e-25	6.923960e-26	3.317160e-22	1.280702e-12	6.634401e-18	6.029631e-13	1.229481e-12	1.879909e-12	3.402866e-47	1.398905e-25	4.459836e-34	5.818156e-19	4.933075e-18	3.281935e-14	1.092617e-19	6.227572e-23	2.548480e-32	1.395747e-37	1.471255e-20	8.414673e-15	4.604141e-17	3.974555e-27	2.574083e-20	1.002384e-38	2.614098e-15	2.667007e-09	7.006348e-17	
2.763125e+02	3.972760e+02	8.079548e+10	5.340606e-77	5.331554e-77	5.331554e-77	5.331534e-77	5.331554e-77	5.331554e-77	5.331554e-77	5.331554e-77	5.331554e-77	5.331554e-77	5.331510e-77	5.331554e-77	1.374798e-01	5.267125e-12	7.882251e-01	5.404740e-03	1.391749e-19	1.212023e-17	3.041716e-13	5.498970e-02	4.439966e-04	7.481550e-13	2.163575e-08	3.743898e-21	1.431056e-25	8.235334e-22	1.872402e-13	5.830034e-03	7.602482e-09	1.433034e-07	2.116356e-03	1.398978e-07	5.201718e-10	3.911717e-13	9.641695e-12	3.169385e-08	4.922857e-06	8.259286e-22	1.823373e-05	2.199079e-12	5.419641e-03	4.215518e-12	1.376504e-12	6.709210e-05	2.992478e-42	1.415313e-30	8.154418e-13	6.195331e-10	3.293862e-12	1.643361e-11	9.714550e-19	1.276010e-09	1.741995e-14	2.019459e-19	5.451312e-27	3.134026e-24	6.168207e-33	1.556522e-24	4.580321e-23	2.366884e-33	2.473839e-26	7.940579e-17	5.330374e-09	1.822712e-08	4.954457e-12	9.858980e-12	2.192680e-21	3.466743e-17	1.369037e-22	2.685983e-18	1.713922e-12	1.059762e-22	8.415910e-16	2.262937e-15	2.226178e-25	1.020096e-25	1.556158e-21	2.138734e-12	3.884351e-17	8.935332e-13	1.468924e-12	2.332669e-12	5.908036e-47	1.901061e-25	7.149627e-34	8.326950e-19	5.443530e-18	3.281911e-14	1.558570e-19	7.877692e-23	4.601964e-32	1.734698e-38	1.755229e-20	8.691086e-15	4.604140e-17	5.906365e-27	3.262232e-20	3.358511e-38	2.927222e-15	2.667005e-09	7.558989e-17	
2.065338e+02	3.972760e+02	9.345300e+10	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.213600e-77	1.374798e-01	7.874878e-12	7.882252e-01	5.404738e-03	2.725427e-19	2.149864e-17	3.808801e-13	5.498970e-02	4.439971e-04	8.465038e-13	2.163765e-08	2.456543e-19	1.782609e-25	5.528685e-21	8.518673e-13	5.830033e-03	1.072457e-08	1.595998e-07	2.116295e-03	1.662918e-07	6.445399e-10	4.815312e-13	1.231224e-11	3.169477e-08	4.922268e-06	1.317548e-21	1.823373e-05	2.738085e-12	5.419641e-03	9.438718e-12	4.589717e-12	6.709208e-05	2.404296e-40	3.692238e-30	1.012069e-12	7.635790e-10	4.095042e-12	2.309471e-11	1.313119e-18	1.274936e-09	2.177566e-14	2.174643e-19	9.921886e-27	4.560361e-24	7.751579e-33	1.961075e-24	5.724988e-23	2.972467e-33	2.415722e-26	9.520694e-17	5.333166e-09	1.822725e-08	4.954474e-12	9.854682e-12	2.691718e-21	3.829823e-17	1.607137e-22	2.685943e-18	2.439436e-12	3.045094e-22	1.207706e-15	4.769450e-15	3.364109e-25	1.521786e-25	6.312738e-21	3.427069e-12	1.724635e-16	1.266872e-12	1.755710e-12	2.870034e-12	1.037653e-46	2.633806e-25	1.188576e-33	2.815330e-18	5.984647e-18	3.281885e-14	2.143318e-19	9.854635e-23	8.275230e-32	3.636980e-36	2.081218e-20	8.977457e-15	4.604140e-17	9.040861e-27	4.090055e-20	1.068665e-37	3.260717e-15	2.667003e-09	8.217084e-17	
1.545358e+02	3.972760e+02	1.080380e+11	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.210594e-77	1.374798e-01	1.187425e-11	7.882252e-01	5.404737e-03	5.312845e-19	3.755437e-17	4.727778e-13	5.498969e-02	4.439978e-04	9.629895e-13	2.164584e-08	8.077115e-18	2.206336e-25	1.103779e-19	5.209496e-12	5.830032e-03	1.496996e-08	1.762045e-07	2.116227e-03	1.966116e-07	7.911420e-10	5.881084e-13	1.550238e-11	3.169569e-08	4.921706e-06	2.054668e-21	1.823372e-05	3.373800e-12	5.419640e-03	1.874818e-11	1.286514e-11	6.709204e-05	9.719950e-39	8.660423e-30	1.244363e-12	9.335065e-10	5.042811e-12	3.049736e-11	1.845081e-18	1.274014e-09	2.670251e-14	2.357881e-19	1.717197e-26	6.914454e-24	9.638502e-33	2.443845e-24	7.084419e-23	3.693857e-33	2.365900e-26	1.136502e-16	5.336461e-09	1.822738e-08	4.954504e-12	9.850920e-12	3.286885e-21	4.261517e-17	1.885256e-22	2.685900e-18	3.439627e-12	9.605801e-22	1.672498e-15	8.983060e-15	6.680142e-25	2.291564e-25	2.161349e-20	5.288215e-12	6.029078e-16	1.733069e-12	2.096810e-12	3.503615e-12	1.870455e-46	3.691598e-25	2.012427e-33	1.274885e-17	6.560694e-18	3.281857e-14	2.861147e-19	1.220272e-22	1.471393e-31	7.915597e-36	2.452571e-20	9.258741e-15	4.604139e-17	1.557726e-26	5.079903e-20	3.150997e-37	3.616947e-15	2.667000e-09	8.996038e-17	
1.157475e+02	3.972760e+02	1.248354e+11	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.206508e-77	1.374798e-01	1.801424e-11	7.882252e-01	5.404736e-03	1.019221e-18	6.486818e-17	5.823290e-13	5.498969e-02	4.439985e-04	1.113449e-12	2.166054e-08	1.382785e-16	2.904748e-25	1.390134e-18	2.686586e-11	5.830031e-03	2.070980e-08	1.929155e-07	2.116153e-03	2.313881e-07	9.631401e-10	7.132609e-13	1.927304e-11	3.169659e-08	4.921185e-06	3.146012e-21	1.823372e-05	4.120590e-12	5.419640e-03	3.338864e-11	3.095507e-11	6.709199e-05	2.311514e-37	1.894683e-29	1.517521e-12	1.133093e-09	6.158264e-12	3.819179e-11	2.667298e-18	1.273224e-09	3.210036e-14	2.573260e-19	2.840922e-26	1.079890e-23	1.187422e-32	3.016525e-24	8.690217e-23	4.548215e-33	2.323346e-26	1.349146e-16	5.340333e-09	1.822751e-08	4.954548e-12	9.847627e-12	3.992512e-21	4.771736e-17	2.209437e-22	2.685853e-18	4.800889e-12	5.462097e-21	2.246292e-15	1.544869e-14	3.098836e-24	3.474189e-25	6.327783e-20	7.887481e-12	1.723365e-15	2.302974e-12	2.500013e-12	4.244670e-12	4.315142e-46	5.406816e-25	3.400582e-33	4.884688e-17	7.176365e-18	3.281827e-14	3.728017e-19	1.495875e-22	2.562578e-31	8.309588e-36	2.872717e-20	9.518423e-15	4.604138e-17	3.820441e-26	6.257450e-20	8.789647e-37	3.998638e-15	2.666997e-09	9.913510e-17	
8.678349e+01	3.972760e+02	1.441712e+11	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.201016e-77	1.374798e-01	2.742913e-11	7.882253e-01	5.404734e-03	1.936703e-18	1.144629e-16	7.123640e-13	5.498968e-02	4.439994e-04	1.338756e-12	2.168209e-08	1.310456e-15	6.100171e-25	9.818539e-18	1.096295e-10	5.830030e-03	2.840767e-08	2.095108e-07	2.116072e-03	2.711777e-07	1.164171e-09	8.597075e-13	2.368975e-11	3.169742e-08	4.920711e-06	4.802023e-21	1.823372e-05	4.995502e-12	5.419639e-03	5.438152e-11	6.545240e-11	6.709192e-05	7.338949e-36	3.953379e-29	1.837522e-12	1.366681e-09	7.464846e-12	4.576662e-11	3.908514e-18	1.272546e-09	3.783081e-14	2.825480e-19	4.514767e-26	1.712943e-23	1.451058e-32	3.692490e-24	1.057862e-22	5.555180e-33	2.287063e-26	1.588966e-16	5.344866e-09	1.822765e-08	4.954608e-12	9.844739e-12	4.825000e-21	5.371091e-17	2.586629e-22	2.685802e-18	6.630344e-12	9.617843e-20	2.939890e-15	2.468645e-14	1.801625e-23	5.291294e-25	1.619143e-19	1.141253e-11	4.169611e-15	2.988806e-12	2.973569e-12	5.101865e-12	4.639228e-45	1.206960e-24	5.729653e-33	1.482715e-16	7.836923e-18	3.281795e-14	4.762263e-19	1.813120e-22	4.501401e-31	9.051699e-36	3.345301e-20	9.743367e-15	4.604137e-17	1.383612e-25	7.652202e-20	2.412431e-36	4.408947e-15	2.666994e-09	1.098978e-16	
6.513323e+01	3.972760e+02	1.664178e+11	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.193691e-77	1.374797e-01	4.180679e-11	7.882253e-01	5.404732e-03	4.370378e-18	2.917407e-16	8.661296e-13	5.498967e-02	4.440005e-04	1.731909e-12	2.171097e-08	7.496609e-15	2.600196e-24	4.196635e-17	3.613642e-10	5.830029e-03	3.859590e-08	2.257526e-07	2.115984e-03	3.165829e-07	1.398425e-09	1.030583e-12	2.882326e-11	3.169815e-08	4.920288e-06	7.713483e-21	1.823372e-05	6.018574e-12	5.419638e-03	8.257277e-11	1.243106e-10	6.709181e-05	6.596920e-34	7.999838e-29	2.211240e-12	1.639271e-09	8.987645e-12	5.291737e-11	5.721231e-18	1.271963e-09	4.373861e-14	3.119950e-19	6.922840e-26	2.726906e-23	1.760713e-32	4.487067e-24	1.279123e-22	6.737282e-33	2.256139e-26	1.850497e-16	5.350151e-09	1.822778e-08	4.954686e-12	9.842204e-12	5.803155e-21	6.069830e-17	3.024820e-22	2.685744e-18	9.059051e-12	1.839425e-18	3.765292e-15	3.717475e-14	7.420300e-23	8.084137e-25	3.701535e-19	1.607318e-11	8.800182e-15	3.804696e-12	3.525173e-12	6.078470e-12	4.406737e-43	6.987140e-24	1.144860e-32	3.635615e-16	8.548360e-18	3.281760e-14	5.985234e-19	2.167309e-22	1.164252e-30	3.583920e-35	3.874481e-20	9.926777e-15	4.604136e-17	5.379779e-25	9.298087e-20	6.649885e-36	4.851544e-15	2.666990e-09	1.224817e-16	
4.893347e+01	3.972760e+02	1.920007e+11	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.183985e-77	1.374797e-01	6.365409e-11	7.882253e-01	5.404729e-03	2.277774e-17	2.217403e-15	1.047343e-12	5.498966e-02	4.440017e-04	2.481505e-12	2.174781e-08	2.867781e-14	1.183354e-23	1.201258e-16	9.930009e-10	5.830027e-03	5.180835e-08	2.413969e-07	2.115888e-03	3.683386e-07	1.670729e-09	1.229502e-12	3.474985e-11	3.169870e-08	4.919916e-06	1.422299e-20	1.823372e-05	7.212227e-12	5.419637e-03	1.187398e-10	2.161537e-10	6.709166e-05	7.486214e-32	1.602258e-28	2.646586e-12	1.956612e-09	1.075226e-11	5.946677e-11	8.270333e-18	1.271460e-09	4.967126e-14	3.462894e-19	1.028348e-25	4.321383e-23	2.123231e-32	5.417832e-24	1.537583e-22	8.120380e-33	2.229769e-26	2.123648e-16	5.356282e-09	1.822793e-08	4.954785e-12	9.839972e-12	6.948555e-21	6.875928e-17	3.533175e-22	2.685679e-18	1.224502e-11	2.539299e-17	4.736303e-15	5.335578e-14	2.103889e-22	1.244080e-24	7.709059e-19	2.210176e-11	1.661904e-14	4.767199e-12	4.160147e-12	7.170125e-12	5.974322e-41	5.166774e-23	5.268951e-32	7.427292e-16	9.317621e-18	3.281722e-14	7.421911e-19	2.546520e-22	8.693026e-30	6.160041e-35	4.465368e-20	1.006836e-14	4.604135e-17	1.837979e-24	1.123415e-19	1.812295e-35	5.330740e-15	2.666986e-09	1.371548e-16	
